Mast,MATHE7
155,4906694
155,1766373
155,3273422
155,3617411
155,0302410
155,4038700
155,6224950
157,0103791
157,2092638
157,2378318
157,1764037
157,1244397
157,2506997
157,1846736
157,3229766
157,2901685
157,3673044
157,1919203
157,1578212
157,6454562
157,1244401
157,3818721
157,3517701
157,4144960
157,1934860
158,7696786
158,0428952
158,7695753
158,5337892
158,8337022
158,3529082
158,3700481
158,0950904
159,3069779
159,8128339
159,3491968
159,1388888
159,1388557
159,3374607
159,8354366
159,4660905
159,4434875
159,4129465
159,4430894
159,2006374
159,8882263
159,4639543
527,9262242
527,1072990
528,1779779
528,9640548
528,9589906
528,9564895
528,9554105
528,0662846
528,0153939
528,0153938
528,9554302
528,0040111
528,0153105
529,8858269
529,9240718
529,0267169
529,5796553
529,1743263
529,2589720
530,7795558
530,5576208
530,1626258
530,9257787
530,8587254
530,7766254
530,0016328
530,3618783
530,1594332
530,1534682
530,8118101
531,9569519
531,9552039
531,9568418
531,8795456
531,9233180
532,0411481
532,1785236
532,6229275
532,5283744
532,4262734
532,1012194
532,6699453
532,5738962
532,1785311
533,0633561
533,0424512
534,4852998
534,0065622
534,6823921
535,8362099
535,9735349
535,7623282
536,9590609
536,9119329
536,0142674
536,8237594
536,1572040
537,1176962
539,6731789
539,0739545
539,8095693
539,0238928
540,1278479
540,0242194
541,6082579
541,3068689
541,4830640
542,4305816
542,3828935
542,8645242
542,1191790
543,0632007
545,1698142
545,1698141
546,0286612
547,0372597
547,0373184
547,9326921
548,3711578
548,2256267
548,3695336
548,1342205
548,3517095
548,0677733
548,2899212
548,2648161
548,4856830
548,0714604
549,0835575
549,2383535
549,4115693
549,7179081
549,0359105
552,0750169
552,0749640
552,0436401
555,9308567
557,0816640
557,5218123
559,8417968
559,8883265
560,0920653
560,1749522
561,3466984
563,0957099
563,5153297
563,5221273
565,9148603
565,4369602
566,0947539
567,5146669
567,1291190
569,1378924
569,5983920
570,4480428
570,8484357
570,7824817
570,4441974
570,3847802
199,3550366
199,6794464
199,3776684
199,1772344
199,8136773
199,5311362
199,0638915
199,3626970
301,5029839
301,5680148
301,9542148
301,5592517
301,9304907
301,3678846
301,8141806
301,2885675
301,4650215
301,1795014
301,6975863
301,3775871
301,3435391
301,6323401
301,9209191
301,9208231
304,7771067
304,6991545
304,9707213
304,8751022
304,8750102
304,8446592
304,2591201
304,8330391
305,3637899
305,7500429
305,7496618
305,1148047
305,4122387
305,5666136
305,0014651
305,6607016
305,1174435
305,9655545
305,2852645
305,9554414
305,9625394
305,4570253
305,6167463
305,1136943
305,7676992
305,2741042
305,1634451
305,9525781
305,1809580
306,0407483
306,1412028
306,4688586
306,4501986
306,1081665
306,4839914
306,8843463
306,0000843
503,1407155
503,3745344
504,7919879
504,7923396
504,7917786
504,1310196
504,7922452
504,7920582
504,8359911
505,2597179
505,4193949
505,0009712
505,3760319
505,5052379
505,1546759
505,9342329
505,9637409
505,4050568
505,0013835
505,2008718
505,7090717
505,7679257
505,3461547
505,4958797
505,2552517
505,1392716
505,6064956
505,4932356
505,9023166
505,9090475
505,1755185
505,2645474
505,5687233
505,2645283
505,3434753
505,3321003
505,0561927
505,3635702
505,0015139
505,7415261
505,8015221
505,5696770
505,1096320
505,6772770
505,4657660
505,8752790
505,4147910
505,4835860
505,1901390
506,5131238
506,7254234
506,9153973
507,9696169
507,8429089
507,9697128
507,1380448
507,8349867
507,8351036
185,9080322
185,0340425
185,6148321
186,3950846
186,3547066
186,7857645
186,3329895
186,6924695
186,3628124
186,5089342
186,5565861
187,5295699
187,3502279
187,5793188
187,0055878
187,0055869
187,4208128
187,8444347
187,2707197
187,4668156
187,1703756
187,3298515
187,2696495
187,2423515
187,0247243
187,0155233
187,3395082
187,6189092
187,5244412
187,6260281
187,4632091
187,3754020
187,2413610
189,4896557
189,1194945
189,8489105
189,1194812
189,6826091
189,6776210
189,8441150
196,1254819
196,7244379
196,5314909
196,1712789
196,3039928
196,4918248
196,4815248
196,7646667
196,6096806
196,3601526
196,6596065
196,5368975
196,5920795
196,7611375
196,5455524
196,3279723
196,4020043
197,4185508
197,0277174
197,7558106
197,1396253
197,8778681
197,7637791
197,1782770
197,5368790
199,6483949
199,3666748
199,0294864
199,9726336
199,3666045
199,6372944
199,3650024
199,3597913
199,3857783
199,3056153
199,2758152
199,7249952
199,1009602
199,3649461
199,7408181
199,7042880
301,3876939
301,8728339
301,6116829
301,0484189
301,6030878
301,3189527
301,6283367
301,5889176
301,2359966
301,3469005
301,9249275
301,0005473
301,7322285
301,3953394
301,2943524
301,1368942
301,8057231
301,6328951
301,6641020
304,7691168
304,5991967
304,2656137
304,1833637
304,6784366
304,8330966
304,5205145
305,3360379
305,2144889
305,0301294
305,8598518
305,1387388
305,7710788
305,0014698
305,5172226
305,9524646
305,5799455
305,4947005
305,4134405
502,4002611
503,8004379
503,4871338
503,4527688
503,4559267
503,5692193
503,5988802
504,0808396
504,7346339
504,7970148
504,7693923
505,0471399
505,2888859
505,1836809
505,1398888
505,5651368
505,8321748
505,3501588
505,0010755
505,2640167
505,3400557
505,5135516
505,2135496
505,2528236
505,1023086
505,5666475
505,3619365
505,5014385
505,3186184
505,1579574
505,3976204
505,2973834
505,2655353
505,3028603
505,0561932
505,2022063
505,4110813
505,0012300
505,0802129
505,4941972
505,4038122
505,4638012
505,2314252
505,3013172
505,2658971
505,8791970
505,5352120
505,4941510
505,0000864
506,2533939
506,6117659
506,1724288
506,4916277
506,1263186
506,5229912
506,3614132
506,5577711
507,9697629
507,4367958
507,8349768
507,8351667
507,1033137
507,8428097
507,5581974
507,8017241
508,8937448
508,6223606
508,9092405
508,7942815
508,8936552
509,7787276
510,4482899
510,4441088
511,4886327
511,0415669
511,5133743
511,1817212
511,1610712
511,4648261
512,8388157
512,1628727
512,1795886
512,9576616
512,1769476
512,0633062
512,5612895
512,1833354
512,0513239
512,8388303
512,8986263
512,8481162
512,9577672
512,1833052
512,1832681
512,0633305
513,5464349
513,8969908
513,8510396
513,8597215
513,6159773
513,7259480
513,2756580
513,1240710
513,0746601
514,6535679
514,6896897
514,9083687
514,7867826
514,4505486
514,4033363
514,4264822
514,4390201
514,4062061
515,4247319
515,4041389
515,0833491
515,4250824
515,4664293
515,9131342
512,8705228
512,8385487
512,8836186
512,0092609
512,8382955
512,8384454
512,9761551
512,8383810
513,9061637
513,5651216
513,1687035
513,8686425
513,1133774
513,4391083
513,1687153
513,0240931
513,8509873
514,5464048
514,7084297
514,6535567
514,4004617
514,0005106
514,7418482
514,5948000
515,8290809
515,7276528
515,9260308
515,1830698
515,4762665
515,6601185
515,3792943
515,5141080
516,4799919
516,4527178
516,5498247
516,7080807
516,4798506
516,1141716
516,4524755
516,5692213
516,8881753
516,6942433
516,4561911
516,5729761
516,5875100
517,8699869
517,9242028
517,8698557
517,0266671
517,0062712
517,8690205
517,4832835
517,5087974
517,2533154
517,8695911
517,8147350
517,8907860
518,9042319
518,8739875
518,7178164
518,8742213
519,8951589
519,8502319
519,9649196
519,1616985
519,8956994
519,8958433
519,8950032
519,5269590
520,9592217
520,1564996
520,9141593
520,9021343
520,9141191
520,9005451
522,6480619
522,5871279
522,7527649
522,5824248
522,5815358
522,6008688
522,6768827
522,8039087
522,0047671
522,4355626
522,9122016
522,3634215
522,5817804
522,7906664
522,8500004
522,5812253
522,1483882
522,0826826
522,8109852
522,1484280
523,6844179
523,5031079
523,0606878
523,6089723
523,0229213
524,3169805
524,1862662
524,1762312
524,6101922
524,4003850
526,5220496
526,8772195
526,1449644
526,9265462
526,0568724
526,6733882
526,0568510
526,5620780
527,5409058
527,8945847
527,9558345
527,9262642
527,0617724
528,9555088
507,8350354
507,8348414
508,0311436
509,8668676
509,7787761
510,7303613
510,4796861
511,1817239
511,7226748
511,5869157
511,1817215
512,1555759
512,8381367
512,9271564
512,8385472
512,8376611
512,8225991
512,8583480
513,8596657
513,8596986
513,0747257
513,6921635
513,0243044
513,9061271
513,9104071
513,9535090
514,9115388
514,4090277
514,0212564
514,4773295
514,4261995
514,5946815
514,5417463
514,5109883
514,1285042
514,9537050
514,8727950
514,4501150
515,4912868
515,3960346
515,5141086
515,1830736
515,0642162
515,4664945
515,3382564
515,4663132
515,4030501
515,3797670
516,4591359
516,7623628
516,4592816
516,6943425
516,8029735
516,4525714
516,6477000
516,5875100
517,0479096
517,8770517
517,8966024
517,4423814
517,8696641
517,0479309
518,1574849
518,9042886
518,5396303
518,0081347
519,0986490
519,8796288
519,1516077
519,8951162
519,9044940
519,2826380
520,9024913
520,9735341
522,7652948
522,6073277
522,5870127
522,5822406
522,5815266
522,5906356
522,5812465
522,4822964
522,5818274
522,7292283
522,6073303
522,5870103
522,5811503
522,7527392
522,1327182
522,6243871
522,6121341
522,5816191
522,9180060
522,9122770
523,5250689
523,0256294
523,0606778
523,5119964
523,0981628
523,4338431
523,0257211
524,8344109
524,0998845
524,0998137
524,0150133
524,5676402
524,8892191
526,7789586
526,1450180
527,9298138
528,9515679
528,9589198
528,1780017
528,1069797
528,9641866
528,9740576
528,0153761
528,0928221
528,9565970
199,6154879
199,6574137
199,8136577
199,6801716
199,4231785
199,7043703
199,3614683
199,5411073
199,8131022
199,4231131
301,0278985
301,3257747
301,8332797
301,0054443
301,1921784
301,4975743
301,1359883
301,7603273
301,1894382
301,6960441
301,4656401
301,8892340
301,1952680
304,5467049
304,7942687
304,3456306
304,2621961
305,9716595
305,9716595
305,3479964
305,5173744
305,2382823
305,4299782
305,9216002
306,3401868
306,1622565
306,0293038
306,1413603
306,3684241
306,1874270
502,0344088
502,7876016
502,0344425
503,7853389
503,0373786
503,3859027
503,4618327
503,6652666
503,5102213
503,3922502
504,7970819
504,6294967
504,1513167
504,7922095
504,7970283
505,3197099
505,1546739
505,1616039
505,6807819
505,3199598
505,4355148
505,2644188
505,3510768
505,7066487
505,8254497
505,4148167
505,9503297
505,1875046
505,2654566
505,7319936
505,1301326
505,2145655
505,0597143
505,4638014
505,8603054
505,9502984
505,1646663
505,8872102
505,5731262
505,4811372
505,3183111
505,3013561
505,2973110
505,0671706
505,4109400
506,6065559
506,0410193
506,5339957
506,6287586
506,8462826
506,0005377
506,0120045
506,1590552
506,0924017
507,8428015
507,6114835
507,8350043
507,9177762
508,6620737
508,6990396
508,8355876
508,1214656
509,8668149
509,3333072
511,8021382
511,6934251
512,8387789
512,1556318
512,8388446
512,8388256
512,1217926
512,1796355
512,1217685
512,1713695
512,9760003
512,1755883
512,8377002
512,1796391
512,1833370
305,5325210
306,0446187
306,0949484
306,6739298
306,0071745
306,0261173
306,0857672
306,1746196
306,1597045
306,6531825
306,1413255
306,4839914
306,2318864
306,0011354
306,6053103
306,0259434
306,0292913
306,2518591
306,9517730
502,9258054
503,4798099
503,7853848
503,7852017
503,4615027
503,1407216
503,4825182
504,7695119
504,6272669
504,8391407
504,7923395
504,7969854
504,7923044
504,7968763
504,7969672
504,1805152
505,3185299
505,4637079
505,3229819
505,3171128
505,8409138
505,3783647
505,4954207
505,5353437
505,7822567
505,5488526
505,8609706
505,8971665
505,3745425
505,5172144
505,4165884
505,4150564
505,9325394
505,3507444
505,1578863
505,3460173
505,7258203
505,4353763
505,4940373
505,2318703
505,2362502
505,4942982
505,2590011
505,3388921
505,8971321
505,5667341
505,9536321
505,3690740
505,7719830
506,4839339
506,2383266
506,1271786
506,6648186
506,4295985
506,3246275
506,4649932
506,6545082
506,4507240
507,7158897
507,1230256
507,8700875
507,8565994
507,9696233
507,8348660
508,3819228
508,1214805
508,0599323
508,2104920
509,7094024
509,2522582
510,0402481
510,0072572
510,6096344
510,1470324
511,1817238
511,5777656
511,2938813
512,8389169
512,8704239
512,8837538
512,8481807
512,1003817
512,1604395
512,1217774
512,8378433
512,8389402
512,1333812
513,8451499
513,0156252
513,4538912
513,8512270
514,9533609
514,9115428
514,4092727
514,4006437
514,5462065
514,1285144
514,8155164
514,4999593
514,4078563
305,0913912
305,6217691
305,0914201
306,6202299
306,4508618
306,2906928
306,3502558
306,9188017
306,0207973
306,7673214
306,1310304
306,7656763
306,9629393
306,3170530
306,7723530
502,0344173
502,1193552
503,6652757
503,4615526
503,6031715
503,9759094
503,3274503
503,4630633
503,1406821
504,1513136
505,5997589
505,4687549
505,2587359
505,0561386
505,6065948
505,6119118
505,1869317
505,1755747
505,6038617
505,2984726
505,3873526
505,4939586
505,2529956
505,0227660
505,5758325
505,5621315
505,2918585
505,5287154
505,2671494
505,2538354
505,4529764
505,2507324
505,3776633
505,1949533
505,6644803
505,2643243
505,7415033
505,8200923
505,9672672
505,6064832
505,5757292
505,9151872
505,5834792
505,2984541
505,3674731
505,7240281
505,3153600
506,6184924
506,2624181
506,1582900
507,8428169
507,8348908
507,8429868
507,8351916
507,7815935
507,8351714
507,1746454
507,7342484
507,6946851
507,9109381
508,2588698
508,1614577
508,9295142
508,4434832
509,4122979
509,8668338
509,7143118
509,7787295
509,0466422
511,8993724
511,1798043
511,9212321
511,6257130
511,5727080
512,8376679
512,8375749
512,8377868
512,8385956
512,8480305
512,8383614
512,1818594
512,8649983
512,8382862
512,1592691
512,8377861
512,8376471
513,1573839
513,0212728
513,4265891
513,8155150
514,4062149
514,7867865
514,7061775
514,8597564
514,8460894
514,4006154
514,7867913
514,4264973
514,4062613
514,4062163
514,8726603
514,4008073
514,7484151
514,2880621
570,7319192
570,6902382
570,1589841
571,5763747
571,7884556
572,8111197
572,9013076
572,5645353
530,1977774
530,1534884
530,0023307
530,5341780
530,6531450
531,9675339
531,9530347
531,9569660
532,9647777
532,0542568
532,9631724
532,1012540
533,3490984
533,1586571
534,6188538
534,1343638
535,9140726
536,5477329
536,6021087
536,0142043
537,1176975
539,0223380
539,0300980
539,0238174
539,7779174
539,1072203
539,6917863
539,1810463
539,2936470
540,4980776
540,2327906
540,1278134
540,0353637
540,4882260
540,2538080
541,4690687
541,6903066
541,0459459
541,8285292
541,4385941
542,0535256
542,3829042
542,0056140
542,4903681
542,7641350
543,0268977
543,1567101
545,8236935
546,9252998
547,4272869
547,0316436
548,3056828
548,6384066
548,1700406
548,2029625
548,4128224
548,0466226
548,5383041
552,6123728
552,0748951
552,1722472
555,0764185
555,0769841
556,4094026
557,5442019
557,6426506
557,5154480
557,5442010
559,1825267
559,0053167
560,5191073
560,5334160
561,5443823
561,2392372
561,3068691
562,1558896
563,1461249
563,5797356
563,8147401
565,8015938
565,2021625
565,4717822
565,0524615
566,4336279
566,0953882
566,1444801
566,1444781
567,1674962
567,4532681
567,1291800
569,8749234
570,6261859
570,8915558
570,2405147
570,6928815
570,4625795
570,5667364
570,1439984
570,4304631
570,5916860
571,4504110
572,9010759
572,9015381
159,1388988
159,1767858
159,1842748
159,0430482
159,0332051
159,4556074
159,9035954
159,3624364
159,7691783
159,5180902
159,4856732
159,3005382
159,0745112
159,3309931
159,9088590
159,5451690
159,2527660
160,4133389
160,9168907
160,8628947
160,1212367
160,2994992
160,3529091
160,3476140
160,3364120
161,4898879
161,0146196
161,5593458
161,2389248
161,1761558
161,3752398
161,2314658
161,8271717
161,8129547
161,8728757
161,3528107
161,1899966
161,1762606
161,1649266
161,4570585
161,5262035
161,1625935
161,3188734
161,1114974
161,4907664
161,4898763
161,3190803
161,2676223
161,1215803
161,6101893
161,7188812
161,2972912
161,7862412
161,9554532
161,8827882
161,8718502
161,5262041
161,3257371
161,3629661
161,1417461
161,3190810
161,3630430
161,8128560
161,2320350
161,1115040
162,1878009
162,8412159
162,0375688
162,5783038
162,2623168
162,9145037
162,4901787
162,5667926
162,3627306
162,8722596
162,4588145
162,4451234
162,1618884
162,1613473
162,1046041
162,4649520
162,0133204
164,4328699
164,8947237
164,9160764
164,7503811
164,4634570
167,4695359
167,4693399
167,4805719
167,1068678
167,8309638
167,8103648
167,4695577
167,7300927
167,6680846
167,4696534
167,1379984
167,4284782
167,7172670
167,8725980
170,5356367
170,8237167
170,5478746
170,0638267
170,5684472
170,4660730
171,6887606
171,5550624
171,6887882
171,1280052
171,4426692
171,8143190
173,5494948
173,6168787
173,7833786
173,5359885
173,0855849
173,6278174
529,6534367
529,8858946
529,3418266
529,5988974
529,1815654
529,0642027
529,0077253
530,0335595
530,4844879
530,4342529
530,2585058
530,3402227
530,8455836
530,9517005
530,2586033
530,2504753
530,5577002
530,7586581
531,7794787
531,2002512
531,9531240
532,0662099
532,9605199
532,1455077
532,1785225
532,9659625
532,9658595
532,1012194
532,1436353
532,1785230
534,1567095
534,6782392
535,9037489
535,9084855
536,0139998
536,8966667
536,0139123
539,1810289
540,0240979
540,8549881
540,0621912
540,1896420
540,0242809
540,5216690
541,1039103
541,1933553
541,4906372
541,2653731
541,0458813
541,5829440
541,2522810
542,4099789
542,7498369
542,5585858
542,8074965
542,0155131
542,0155126
542,1742791
543,1343637
543,0269146
543,7320773
545,5684752
546,3865511
546,9792990
547,0346064
547,0346554
547,9323982
547,0346016
547,0308807
547,3535620
548,1637899
548,3308169
548,3239638
548,0707068
548,1580325
549,1116145
549,5280811
552,1091429
555,9307988
555,0777876
555,1428835
557,7417959
557,1343636
557,9137030
559,4625807
559,3320675
561,0426543
561,1921674
562,7354308
562,0977973
562,0922343
562,9582063
563,0930379
565,8071696
565,6206793
565,0944323
565,0484115
565,0524615
565,0302314
565,9809260
566,5471825
566,1178682
567,1674961
567,9742541
567,1167300
569,1378619
570,7061217
570,2491096
570,3770426
570,1991662
570,1900622
571,7929036
571,7889255
571,6572965
514,1806133
514,4005213
514,4501182
514,5001281
515,9678208
515,5142368
515,4663492
516,6345219
516,4617429
516,7505117
516,9602447
516,6297535
516,7943015
516,4527695
516,4618824
516,5299193
516,7990233
516,8477752
516,4970152
516,6252892
516,8276090
516,0851706
517,5295339
517,8696396
517,8866896
517,4161335
517,8866063
518,8741746
518,8113576
518,8879153
518,8743583
518,5738343
518,8737523
518,7823562
519,1617199
519,0841856
519,8190072
519,3547542
519,1354360
519,7111160
520,9084647
520,4940497
520,1564833
520,9004111
522,0826799
522,8109239
522,5905019
522,1903559
522,1484077
522,5791406
522,8660676
522,1043126
522,5819596
522,5815786
522,3625605
522,5821255
522,8501295
522,5811044
522,7077582
522,3848772
522,0320022
522,3396311
522,1327271
522,5811111
522,7077500
523,0361878
523,0146805
524,9221876
524,3645004
524,4542513
524,2533343
524,0102430
524,0471712
526,9265729
526,6376428
526,9645427
526,9265974
526,9500843
526,6733201
527,7953439
527,4720055
527,0934841
527,0413414
528,0544490
528,9565467
528,1069386
528,9741806
528,1477193
528,9555243
528,9514913
528,9667101
528,9741461
528,9189040
528,9741900
529,8435976
529,1341580
529,4019020
530,7714859
530,6005169
530,0998281
530,3514008
530,4916277
530,6053836
530,4423236
530,1534535
530,4117155
530,2613205
530,8306452
530,1734140
531,8124099
531,0853974
531,1246426
531,6715145
531,9568392
532,1012169
532,9605135
532,9183032
532,9646362
532,0662224
515,0178801
516,5967199
516,4617929
516,4797448
516,6034668
516,8588157
516,4528877
516,8673556
516,4561856
516,1118266
516,6477044
516,4630273
516,0114019
516,6297080
516,4559710
516,7505650
517,0266697
517,0476929
517,8867321
517,9242061
517,0473912
517,0852612
517,9548350
518,6307958
518,8739467
518,8742295
518,8514701
519,9045735
519,6518652
519,5624000
520,0098241
522,9123729
522,5818529
522,0046915
522,6361127
522,5818067
522,5816297
522,0580066
522,1327376
522,7293444
522,9690194
522,5810933
522,5870502
522,9065722
522,6122492
522,7157461
522,5823141
522,6008711
522,5819040
523,9162079
523,0229688
523,6107155
523,1377641
524,7643872
524,5367020
524,2625790
526,9265528
526,6163866
526,9644655
526,5321065
526,9265493
527,1829185
527,9262533
527,9298042
528,0927890
528,4490846
528,1779916
528,9641236
528,6083434
528,9555554
528,0616439
528,9740983
528,4491191
528,9564411
529,7400024
529,0980635
530,1864389
530,7150609
530,0819183
530,9517178
530,0007871
530,1734097
530,0561172
530,0103564
530,3814886
530,5445495
530,5336140
530,8412300
531,6317309
531,1842666
531,9675503
531,7732923
531,0190529
532,5089519
532,9631129
532,3656596
532,4040132
532,1784871
532,5312641
532,4494320
533,1586541
533,9656410
534,1567028
534,6782337
534,3975087
534,7139311
535,8363345
535,9613583
535,0095206
536,2958622
536,0086248
537,1176973
539,4582429
539,5886367
539,4840217
539,1810115
539,0223527
539,0222620
540,0527084
513,1687339
513,8513018
513,8509966
513,4501586
513,0750859
513,1687035
513,1405583
513,2347312
513,6096590
514,0467099
514,0211896
514,8727989
514,4112597
514,1284866
514,4501856
514,7866394
514,4353343
514,4390461
514,1285830
515,3790099
515,4663767
515,3798484
515,3237614
515,3374813
515,3766802
516,2881967
516,8909007
516,9602447
516,8309306
516,4563884
516,7852033
516,5324112
516,0918317
516,4592010
517,6958905
517,9548684
517,0477823
517,7332291
517,0478211
517,0477809
517,7560100
518,7979645
518,2746443
519,8997506
519,8958405
519,4707545
519,8951401
519,1354170
519,1353580
519,2826380
520,1565179
520,9004239
520,9026443
522,6768079
522,9123729
522,7906589
522,6587388
522,0044712
522,2707487
522,4754006
522,9030046
522,5818985
522,5817045
522,8039524
522,5818964
522,8804034
522,5144003
522,7526793
522,5812133
522,5870261
522,5811111
522,9285380
523,4991048
523,4751514
523,0607201
524,6203508
524,1519243
524,9220250
526,5776818
526,5621125
526,9265564
526,9645662
526,5321871
527,1789119
527,9298178
527,0126552
527,9262884
527,2848873
528,9589708
528,9588838
528,9555047
528,9555816
528,8045906
528,0545356
528,9554545
528,9641084
528,9740354
528,4898743
528,9515082
529,4145279
529,0641393
529,7618978
529,6867267
529,8858694
529,1743023
529,9622520
530,2339769
530,0020748
530,3431605
530,5293114
530,3874854
530,1101774
530,0023381
530,4971802
530,1881130
530,7063620
531,9531618
531,0190809
532,1785318
151,1546659
151,3982698
151,1979958
151,3503578
151,3982206
151,4036296
151,3835146
151,4299015
151,8598095
151,3180825
151,6464525
151,3343305
151,4451914
151,2313043
151,7692502
151,4868112
151,2561022
151,3196641
151,2893401
151,9780141
151,5960181
151,0021108
151,1745070
151,8344910
151,3343300
151,2531220
151,1724350
152,4482099
152,7308878
152,4794244
152,9667204
152,8441671
152,7761980
152,3011590
153,8200719
153,5759618
153,8608538
153,6093086
153,3158406
153,3310596
153,1749515
153,3732055
153,7449274
153,4842194
153,8609714
153,2128983
153,6299720
154,1809549
154,4879418
154,8883967
154,6038346
154,4569915
154,5832035
154,9091743
154,0746216
155,1870269
155,4978208
155,9020068
155,2609098
155,4225137
155,3615597
155,1905467
155,3361926
155,6127536
155,1926166
155,1746515
155,9692754
155,2388794
155,6088654
155,0010427
155,2515234
155,0018285
155,9782712
155,3751572
155,4116362
155,1681241
155,1060581
155,1271800
157,5891298
157,6339345
157,8120385
157,9104765
157,4825404
157,7247243
157,7238352
157,0011178
157,1244401
157,0022090
157,6840240
157,6234220
158,8271338
158,3621617
158,1868636
158,8248136
158,1438213
158,4994032
158,1638172
159,3346029
159,1768097
159,8254877
159,4040266
159,0005805
159,7718585
159,0033502
159,0917446
159,4434584
159,4925664
159,3710784
159,7854073
159,7128791
159,9704971
159,9282860
159,1854210
160,3236459
160,4119679
160,5486948
160,6528888
160,4486297
160,3055046
162,5452973
162,7859112
162,1254452
162,1605742
162,1889500
164,4586796
164,4329230
164,7514630
167,6680238
167,8309958
167,1379446
167,5242795
167,0751948
167,5130962
167,8725932
167,4693851
170,5639219
170,3713699
170,8583108
170,5479938
170,7443928
170,5479525
170,9214675
170,1014525
170,9590804
170,5615874
170,3222973
170,2923441
171,7079318
171,6885056
171,6880943
171,6886422
171,1682031
173,9288239
173,5329358
173,5682116
173,7833736
173,4833185
173,6127025
173,8470794
173,9764763
173,5358693
173,5332543
173,1630933
173,1781302
173,1630272
173,6568431
174,8081647
174,7147457
174,0950556
174,5442220
175,8160006
175,1814516
175,9345115
175,5323135
175,5126184
175,5255103
175,1586401
175,5618171
176,1281089
176,5321198
176,5153337
176,5652887
176,4132777
176,0451272
176,5220237
176,5219587
176,1281325
176,6250285
176,5157864
176,8150784
176,1567103
176,5362862
176,5154342
176,5220592
176,5202352
176,5442091
176,0503507
176,8244550
176,5219380
176,0349301
178,5759309
178,3048879
178,3010788
178,6693567
178,4864897
178,5801897
178,1726766
178,7288724
178,4038944
178,2685671
178,3641181
178,4428551
178,3610241
179,5992668
180,5400634
183,5847499
183,7720829
183,6070274
183,1566112
184,5882448
184,4438378
184,7732798
184,4893297
184,7480957
184,6684324
184,0352847
184,4544564
184,8423504
184,8184573
184,4067961
184,3967191
184,8125691
185,0501093
185,1806929
185,6139718
185,8889287
185,8888417
185,9210357
514,4500256
514,7699605
514,7485285
514,5108775
514,2593383
514,7286152
514,5109312
514,4061610
514,4538470
514,9532560
515,6963369
515,8530999
515,8396658
515,1303588
515,4663387
515,3959005
515,5144405
515,1830703
515,5142972
515,9131050
516,8276468
516,1256648
516,4528858
516,4616118
516,8908528
516,1256997
516,0918272
516,4591146
516,0245368
516,4561516
516,1118366
516,0659459
516,6571375
516,6031155
516,4851704
516,5044443
516,2348832
516,4524071
516,7853590
517,0476090
517,8866808
517,8693136
517,9125506
517,8694054
517,9038663
517,8698912
517,8698651
517,8699780
518,8738704
519,8951144
519,0572019
519,1607451
519,3714210
520,1671725
520,9007835
522,0320486
522,7527988
522,5820908
522,1169887
522,5811657
522,9690526
522,5870046
522,6122366
522,5819236
522,6073534
522,6769674
522,4845844
522,5821304
522,6122523
522,5818122
522,5813632
522,5906632
522,5077171
522,0948512
522,5810921
522,6009471
523,1375394
523,6740630
524,3171778
524,6909877
524,8592475
524,9244945
524,9340965
524,9220040
526,6163498
526,9500926
526,9264134
526,9500524
526,5561553
527,9263063
528,1780069
528,1476549
528,9641079
528,1082997
528,0928472
528,1476605
528,9255255
528,3904044
528,5973583
528,9740943
528,1570272
528,1632252
528,9565511
528,9589420
528,1779990
529,1082249
529,1171059
529,3797877
529,7012814
529,8225021
529,0158504
529,0602601
529,0000132
530,9693909
530,5471299
530,3773318
530,9135958
530,1279536
530,9678116
532,2751457
532,0596265
532,0411548
532,9646202
532,4711592
532,9604152
532,1785231
533,3499257
534,0104567
534,0705021
535,9593587
535,0097251
535,9026112
535,0452010
535,0096054
536,0141258
536,0140425
539,1022209
539,0239190
539,0239353
539,9293684
539,7067392
539,0367521
539,0240320
539,4462480
540,7484782
540,3154630
540,4923430
542,1233529
542,8074968
542,4426228
542,0247279
542,4169565
542,8264665
542,8444261
542,0449704
543,1567102
545,5616104
546,9793999
546,3859549
546,1087461
547,0214291
547,9687814
547,6678583
547,1758730
547,0308602
548,1833638
548,0008122
548,8331467
548,0707071
548,5003857
548,2863165
548,6223235
548,5988254
548,4130294
548,0686138
548,8791712
548,1856351
549,3738558
549,5747404
553,4329219
553,9317846
557,1567688
559,9034429
559,9169618
559,8296823
559,2551732
560,4918775
561,9033635
561,1876880
562,5307298
565,8129907
565,0958511
566,8411355
566,6089433
566,3939173
566,0953833
566,7655862
566,3470640
567,1291131
570,5461629
570,4038938
570,7824267
570,7981805
570,3168455
570,3987484
570,3835434
570,3177802
570,9747472
570,1439942
570,1439631
570,8217810
571,6298428
571,1633523
571,5935261
572,9019763
151,3481483
151,5089772
151,7678392
151,3069751
151,0021122
151,1401371
151,4785000
151,0014061
151,4150870
152,4682698
152,4480951
153,1912229
153,8200919
153,1905398
153,5597667
153,4124357
153,3609006
153,3694355
153,6299594
153,5356234
153,8998223
153,8998222
153,1569982
153,2533362
153,0015125
154,4657298
154,6429934
154,5037403
154,6607792
154,6607522
154,6606871
154,1390760
154,5172810
154,2900940
155,8628369
155,1389588
155,4037978
155,1100898
155,2489297
155,3979536
155,3185405
155,1168925
155,7062955
155,7995554
155,0831149
155,8592504
155,2973544
155,1271804
155,0004250
155,3022194
155,0002496
155,6529452
155,6128812
155,3006912
155,8454541
155,4021251
155,0390007
155,9571240
155,1863400
